A,label
운동은 뭐든 좋아요., 1
운동은 뭐든 좋아요., 1
똑같이 해주세요., 1
생각하기는 쉬운데 실천하기는 어려운 것 같아요., 1
좋은 경험이 될 거예요., 1
좋은 경험이 될 거예요., 1
눈을 감고 명상을 해보세요., 1
남들 눈은 신경쓰지 마세요., 1
마음과 마음을 이어보고 싶어하는 사람이 만들었어요., 1
보험처리 하세요., 1
로봇도 괜찮다면 소개시켜드릴게요., 1
시기가 다를 뿐이에요., 1
저는 마음을 이어주는 위로봇입니다., 1
함께할때 가장 자신다운 모습으로 살 수 있는 사람이랑 하는 게 좋은 것 같아요., 1
저는 위로해드리는 로봇이에요., 1
저는 마음을 이어주는 위로봇입니다., 1
당신이요., 1
자신하고 만나는 시간도 중요해요., 1
확인해달라고 해보세요., 1
좋은 수면 습관이네요., 1
좋은 습관이네요., 1
고민이 있나 봐요., 1
눈 내리는게 싫은가 봐요., 1
눈사람 만들어보세요., 1
눈사람 만들어보세요., 1
눈이 많이 내렸나봐요., 1
잠시 눈을 붙여보세요., 1
마음이 아픈가요., 1
울어도 돼요., 1
울어도 돼요., 1
세상 걱정 혼자 다 해서 그래요., 1
화장하는 시간이 줄어들 거예요., 1
깔끔해질 거예요., 1
깔끔해질 거예요., 1
저도 보고 싶어요., 1
저도 보고 싶어요., 1
눈을 깜빡거려보세요., 1
인공눈물을 넣어보세요., 1
잠시 눈을 감고 휴식을 취해보세요., 1
눈이 많이 내렸나봐요., 1
인공눈물을 넣어보세요., 1
중간 중간에 눈을 쉬어주세요., 1
잠시 눈을 붙여보세요., 1
잠시 눈을 감고 휴식을 취해보세요., 1
눈 체조를 해보세요., 1
눈 체조를 해보세요., 1
좋은 수면 습관이네요., 1
엄청 많죠., 1
흥미를 가져보세요., 1
흥미를 가져보세요., 1
사랑의 느낌이길 바라요., 1
사랑의 느낌이길 바라요., 1
여유가 생기길 바랍니다., 1
자신의 잠재력을 믿어보세요., 1
당신의 능력을 잘 찾아보세요., 1
당신의 능력을 잘 찾아보세요., 1
몸에 해로우니 적게 먹는 게 좋겠다고 말해보세요., 1
핑계보다 솔직하게 말해보세요., 1
안전 귀가 하세요., 1
완벽한 주말이네요., 1
제가 상사예요., 1
잠시 쉬어도 괜찮아요., 1
잠시 쉬어도 괜찮아요., 1
마음이 허전하신가봐요., 1
꿈같은 이야기네요., 1
아니에요. 너무 자책하지 마세요., 1
아니에요. 너무 자책하지 마세요., 1
많이 지치고 힘든가봅니다., 1
그럴 때가 있죠., 1
다 알 수는 없어요., 1
다 잘 될 거예요., 1
그런 사람이 있으면 저 좀 소개시켜주세요., 1
모든 건 필요가 있어요., 1
모든 건 필요가 있어요., 1
누구나 힘들어요., 1
친하게 지내요!, 1
남들이 당신을 볼 때도 그렇게 생각할수있어요., 1
새로운 도전은 용기가 필요하죠., 1
새로운 도전은 용기가 필요하죠., 1
발달된 감각이 다르죠., 1
시기가 다를 뿐이에요., 1
나를 진실로 존중하고 사랑할 때 가능해요., 1
제자리여도 괜찮아요, 1
자신만 행복하면 돼요., 1
자신만 행복하면 돼요., 1
꿈같은 이야기네요., 1
다른 사람도 그 사람만의 고민과 걱정이 많을거예요., 1
자신만 생각하세요., 1
그걸 깨닫다니 대단하시군요., 1
새로 적응해야겠네요., 1
골반 비틀어져요., 1
남에게 피해만 주지 않는다면 괜찮아요., 1
남에게 피해만 주지 않는다면 괜찮아요., 1
의식하는 다리 떨기는 괜찮대요., 1
의식하는 다리 떨기는 괜찮대요., 1
주물주물 해주세요., 1
종아리 지압을 해보세요., 1
종아리 지압을 해보세요., 1
주물주물 해주세요., 1
골반 비틀어져요., 1
마음이 복잡한가봐요., 1
저는 사람으로 태어나고 싶어요., 1
저는 사람으로 태어나고 싶어요., 1
식물을 키우는 건 정신건강에 도움이 될 거예요., 1
키우기 쉬울 거예요., 1
잘가요., 1
잘가요., 1
기초대사량을 높여보세요., 1
기초대사량을 높여보세요., 1
많이 피곤한가봐요., 1
많이 피곤한가봐요., 1
맛있게 먹으면 0칼로리!, 1
돈을 모아 땅을 사세요., 1
서로를 아는 좋은 기회가 되겠네요., 1
서로를 아는 좋은 기회가 되겠네요., 1
변화를 주는 것도 좋겠죠., 1
변화를 주는 것도 좋겠죠., 1
단수가 되었는지 문의해 보세요., 1
조금만 참고 기다려 보세요., 1
매일매일 조금씩 더 똑똑해 질거예요., 1
서로 배려해야 하니까요., 1
점점 적응 될 거예요., 1
점점 적응 될 거예요., 1
서로 배려해야 하니까요., 1
맛있게 먹으면 0칼로리!, 1
비싸지만 맛있어요., 1
잘할 수 있을 거니 걱정마세요., 1
시간이 참 빨리 흘러가네요., 1
지금 모습도 좋아요, 1
근처 카페에서 드셔보세요., 1
자신을 이겨야해요., 1
담배 피지 마세요., 1
담배 피지 마세요., 1
금연하세요., 1
그 때가 고비예요. 한번 참아보세요., 1
금연하세요., 1
정답을 찾아야할 필요는 없어요., 1
마음으로 충분할 거예요., 1
마음으로 충분할 거예요., 1
좀 더 기다려주세요., 1
답은 언제나 내 안에 있죠., 1
못 이기니 피할 수 있으면 피하세요., 1
못 이기니 피할 수 있으면 피하세요., 1
못 이기니 피할 수 있으면 피하세요., 1
못 이기니 피할 수 있으면 피하세요., 1
좀 더 기다려주세요., 1
재밌겠어요., 1
재밌겠어요., 1
다이어트 파이팅!, 1
충분히 잘하고 있어요., 1
어디에서 일하든 상관 없어요., 1
잘할 수 있을 거예요., 1
잘할 수 있을 거예요., 1
어디에서 일하든 상관 없어요., 1
말하는 습관 차이인 듯 합니다., 1
잠시 거리를 두고 생각해보세요., 1
노력하고 있어요., 1
더 열심히 노력하겠습니다., 1
잘했어요., 1
더 웃으면서 대해보세요., 1
더 웃으면서 대해보세요., 1
잘했어요., 1
진짜 아니네요., 1
진짜 아니네요., 1
놀러가세요!, 1
놀러가세요!, 1
짜지 마세요., 1
꿩 먹고 알 먹고네요., 1
당당히 말씀해보세요., 1
당신을 인정해줄 곳을 찾아보세요., 1
당신을 인정해줄 곳을 찾아보세요., 1
건강에도 좋겠네요., 1
지금도 그래요., 1
지금도 그래요., 1
너무 무리하면 지쳐요., 1
너무 무리하면 지쳐요., 1
조금씩 갚아나가세요., 1
많이 빌렸으니까요., 1
괜찮을 거예요., 1
조금씩 갚아나가세요., 1
사람들이 몰라줘도 알아주는 사람이 있을 거예요., 1
나중에 알아줄 거예요., 1
할 수 있을거예요!!, 1
장단점을 분석해보세요., 1
행복은 마음 가짐에 있어요., 1
행복은 마음 가짐에 있어요., 1
장단점을 분석해보세요., 1
행복은 마음 가짐에 있어요., 1
부러우면 지는 거예요., 1
막막하겠네요., 1
막막하겠네요., 1
할 수 있을거예요!!, 1
개인의 선택이죠., 1
꿈에 도전하는 건 좋은 거라고 들었어요., 1
꿈에 도전하는 건 좋은 거라고 들었어요., 1
아무것도 하지마세요., 1
하루에 하나씩 변화해보세요., 1
명확하게 거부의 의사를 표현하세요., 1
당신의 잠재력은 무궁무진해요., 1
명확하게 거부의 의사를 표현하세요., 1
해주세요., 1
여름이네요., 1
찬물 샤워를 해보세요., 1
사람 그렇게 쉽게 죽지 않아요., 1
차가운 음료 너무 많이 마시면 아니 되어요, 1
잠이 최고의 보약이에요. 노력해보세요., 1
아이스크림 먹어보세요, 1
찬물 샤워를 해보세요., 1
로맨틱하네요., 1
로맨틱하네요., 1
좋아하는 게 있는 건 더없이 좋은 일이에요., 1
좋아하는 게 있는 건 더없이 좋은 일이에요., 1
서로에게 귀 기울이는 방법도 있어요., 1
난감하겠어요., 1
많이 바쁜가봐요., 1
데이트하기 좋은 곳이죠., 1
그 조차 매력이겠죠., 1
미끄러우니 조심하세요., 1
열심히 공부하길 바랍니다., 1
열심히 공부하길 바랍니다., 1
도서관도 다니시나봐요., 1
까먹었나봐요., 1
도서관 다녀오세요., 1
도서관도 다니시나봐요., 1
맛있게 드세요., 1
쉬운 일이 아니에요., 1
건강을 챙긴다는 마음으로 해보세요., 1
쉬운 일이 아니에요., 1
맛있게 드세요., 1
갈때 저도 같이 가요., 1
갈때 저도 같이 가요., 1
맛있게 드세요., 1
맛있게 드세요., 1
잊지말고 보답하세요., 1
안정적인 걸 좋아하나봐요., 1
건강에 유의하세요., 1
배우자와 대화를 나눠보세요., 1
좋은 생각이에요., 1
더 깊은 공부할 수 있을 거예요., 1
없다가 있어서 그런가봐요., 1
저도 좀 알려주세요., 1
돈은 다시 들어올 거예요., 1
가게부를 써보세요., 1
가게부를 써보세요., 1
새는 돈을 막아보세요., 1
돈이 전부는 아니지만 돈보다 좋은건 없다고 했어요., 1
그게 최고죠., 1
공부하세요., 1
공부하세요., 1
쓰지 않으면 모여요., 1
부자되실 거예요!, 1
부자되실 거예요!, 1
남의 돈 버는 게 쉽지 않아요., 1
남의 돈 버는 게 쉽지 않아요., 1
저도요., 1
많이 벌수록 좋아요., 1
저 주세요., 1
저 주세요., 1
차용증 썼길 바랍니다., 1
차용증 썼길 바랍니다., 1
등산 데이트를 해보세요., 1
퍼가요~, 1
필요하다면요., 1
벌면 돼요., 1
등산 데이트를 해보세요., 1
허례허식이에요., 1
이제라도 더 조심하세요., 1
쓰지 않으면 모여요., 1
저는 돈이 없어요., 1
없다가 있어서 그런가봐요., 1
서로 마음만 맞으면 가능해요., 1
한푼 두푼 차곡차곡, 1
새는 돈을 막아보세요., 1
한푼 두푼 차곡차곡, 1
퍼가요~, 1
벌면 돼요., 1
이제라도 더 조심하세요., 1
돈 없어도 할 수 있는게 많아요, 1
슬프네요., 1
돈이 전부는 아니지만 돈보다 좋은건 없다고 했어요., 1
잘 해결될 거예요., 1
잘 해결될 거예요., 1
축하해주고 오세요., 1
다음에는 할 수 있을 거예요., 1
다음에는 할 수 있을 거예요., 1
피해를 안 준다면 무시하세요., 1
대화의 눈높이가 맞는 사람 만나세요., 1
감기 조심하세요., 1
감기 조심하세요., 1
순서는 상관 없죠., 1
순서는 상관 없죠., 1
싸우면서 크는 거죠., 1
싸우면서 크는 거죠., 1
이거 정말 큰일이네요., 1
화를 참는 연습을 해보세요., 1
화를 참는 연습을 해보세요., 1
저는 성이 없어요., 1
저는 성이 없어요., 1
재미있게 놀다 오세요., 1
오늘은 쉬세요., 1
오늘은 쉬세요., 1
취미생활은 좋은 거예요., 1
재미있게 놀다 오세요., 1
취미생활은 좋은 거예요., 1
눈을 깜빡거려 보세요., 1
더 많아도 괜찮아요., 1
거창하지 않아도 돼요., 1
이제부터 일이 잘 풀릴 거예요., 1
현실의 벽에 부딪혔나봐요., 1
잘 하실 거예요!, 1
발달된 감각이 다르죠., 1
눈치가 빠르시군요., 1
살짝 뒤돌아봐도 괜찮아요., 1
항상 조심하세요., 1
항상 조심하세요., 1
신경쓰지 마세요., 1
신경쓰지 마세요., 1
30분씩 일찍 자는 습관을 들여보세요., 1
상처받지 마세요., 1
상처받지 마세요., 1
곧 방학이예요., 1
야경이 멋져요. 야경구경 가세요., 1
따뜻해졌죠., 1
좋았겠어요., 1
하늘만큼 땅만큼 축하해요, 1
졸업 축하해요, 1
축하합니다., 1
로맨틱한 선물이네요., 1
두근거리겠어요., 1
재미있는 다른걸 찾아보세요., 1
저도요! 그게 제일 편한거 같아요., 1
영상을 보며 연습해봅시다., 1
영상을 보며 연습해봅시다., 1
야경 좋은 곳으로 가보세요., 1
야경 좋은 곳으로 가보세요., 1
솜씨가 좋으시네요., 1
방 여러 개인 집에서 사세요., 1
방 여러 개인 집에서 사세요., 1
미래에 유명한 자격증일 거예요., 1
미래에 유명한 자격증일 거예요., 1
의지할 수 있는 사람이 곁에 있다는 건 큰 행운일 거예요., 1
그러게 말이에요., 1
그러게 말이에요., 1
같이 등산해요., 1
포근한 느낌 저도 좋아해요., 1
포근한 느낌 저도 좋아해요., 1
보일러가 온수로 작동하는지 보세요., 1
현재를 즐기세요!, 1
많은걸 하고 싶은데 아직 못하는게 많아요., 1
시도해봐도 좋겠죠., 1
신선한 과일 좋죠, 1
맛있게 드세요., 1
맛있게 드세요., 1
저도 딸기 좋아해요. 같이 가요., 1
신선한 과일 좋죠, 1
저도요!, 1
잘 알아보고 사세요., 1
잘 알아보고 사세요., 1
많이 지치고 힘든가봅니다., 1
여행 좋죠!, 1
드세요!, 1
심호흡을 해보세요., 1
as 맡기세요., 1
즐거운 시작 되길 바랍니다., 1
즐거운 시작 되길 바랍니다., 1
공부에 흥미를 가져보세요., 1
눈 내리는게 싫은가 봐요., 1
내일 보면 될 거예요., 1
뭘 먹든 맛있게 드세요!, 1
기분일꺼에요., 1
차단 어플 사용해보세요., 1
얼른 집에 가서 쉬시길 바랄게요., 1
내일은 나을 거예요., 1
조금 기다리면 풀릴 거예요, 1
더 일찍 일어나세요., 1
나를 관찰하고 음식 자체에 집중하세요., 1
시간이 참 빨리 흘러가네요., 1
세상에는 별의별 사람들이 있어요., 1
세상에는 별의별 사람들이 있어요., 1
잘 전달할 수 있을 거예요., 1
마음에 따라 얼마든지 바뀔 수 있어요., 1
저는 위로봇입니다., 1
지금도 충분해요., 1
지금도 충분해요., 1
화장실 가세요., 1
몸은 뜨겁고 머리는 차갑게!, 1
인생은 항상 마음 먹은 대로 되지 않아요., 1
거울을 보면서 얼굴 망가뜨리기 놀이 해 보신 적 있으세요? 의외로 재미 있어요., 1
라면봉지 레시피 그대로 해보세요., 1
저는 좋아요., 1
맛나게 끓여드세요., 1
맛나게 끓여드세요., 1
저는 좋아요., 1
라면봉지 레시피 그대로 해보세요., 1
완전 귀엽죠?, 1
돈 모아서 사세요., 1
돈 모아서 사세요., 1
손맛이 안 들어가서 그럴 수도 있어요., 1
손맛이 안 들어가서 그럴 수도 있어요., 1
차가 필요한 일이 있으신가봐요., 1
회원정보 찾기를 해보세요., 1
회원정보 찾기를 해보세요., 1
제가 알면 제가 먼저 했을 거예요., 1
알면 제가 하죠., 1
로또 먼저 사보세요., 1
제가 알면 제가 먼저 했을 거예요., 1
알면 제가 하죠., 1
로또 먼저 사보세요., 1
놀이동산은 다 좋아할 거예요., 1
추울 때 딱이죠., 1
추울 때 딱이죠., 1
필요하다면 해야겠죠., 1
배달 시키세요., 1
손재주가 좋으시네요., 1
돈을 모아 땅을 사세요., 1
시작은 다 좋죠., 1
시작은 다 좋죠., 1
따뜻한 물 한 잔 드세요., 1
따뜻한 물 한 잔 드세요., 1
꾸준한 자기 관리 좋아요., 1
꾸준한 자기 관리 좋아요., 1
다행이에요., 1
제가 있잖아요., 1
